VTX, IDX, in_Position0.x, in_Position0.y, in_Position0.z, in_Texcoord0.x, in_Texcoord0.y, in_Color0.x, in_Color0.y, in_Color0.z, in_Color0.w
919, 10774, -2841.53662, -7995.31934, -33941.00,  0.30435,  0.0625,  0.87843,  0.87843,  0.87843,  1.00
920, 10750, -5683.07324, -15990.63867, -33941.00,  0.30435,  0.125,  0.76471,  0.76471,  0.76471,  1.00
921, 10749, -9786.55078, -13864.38965, -33941.00,  0.34783,  0.125,  0.76471,  0.76471,  0.76471,  1.00
922, 10773, -4893.27539, -6932.19482, -33941.00,  0.34783,  0.0625,  0.87843,  0.87843,  0.87843,  1.00
923, 10774, -2841.53662, -7995.31934, -33941.00,  0.30435,  0.0625,  0.87843,  0.87843,  0.87843,  1.00
924, 10750, -5683.07324, -15990.63867, -33941.00,  0.30435,  0.125,  0.76471,  0.76471,  0.76471,  1.00
925, 10775, -579.05371, -8465.46875, -33941.00,  0.26087,  0.0625,  0.87843,  0.87843,  0.87843,  1.00
926, 10751, -1158.10742, -16930.9375, -33941.00,  0.26087,  0.125,  0.76471,  0.76471,  0.76471,  1.00
927, 10750, -5683.07324, -15990.63867, -33941.00,  0.30435,  0.125,  0.76471,  0.76471,  0.76471,  1.00
928, 10774, -2841.53662, -7995.31934, -33941.00,  0.30435,  0.0625,  0.87843,  0.87843,  0.87843,  1.00
929, 10775, -579.05371, -8465.46875, -33941.00,  0.26087,  0.0625,  0.87843,  0.87843,  0.87843,  1.00
930, 10751, -1158.10742, -16930.9375, -33941.00,  0.26087,  0.125,  0.76471,  0.76471,  0.76471,  1.00
931, 10776,  1726.37488, -8307.77344, -33941.00,  0.21739,  0.0625,  0.87843,  0.87843,  0.87843,  1.00
932, 10752,  3452.74976, -16615.54688, -33941.00,  0.21739,  0.125,  0.76471,  0.76471,  0.76471,  1.00
933, 10751, -1158.10742, -16930.9375, -33941.00,  0.26087,  0.125,  0.76471,  0.76471,  0.76471,  1.00
934, 10775, -579.05371, -8465.46875, -33941.00,  0.26087,  0.0625,  0.87843,  0.87843,  0.87843,  1.00
935, 10776,  1726.37488, -8307.77344, -33941.00,  0.21739,  0.0625,  0.87843,  0.87843,  0.87843,  1.00
936, 10752,  3452.74976, -16615.54688, -33941.00,  0.21739,  0.125,  0.76471,  0.76471,  0.76471,  1.00
937, 10777,  3903.76636, -7533.92871, -33941.00,  0.17391,  0.0625,  0.87843,  0.87843,  0.87843,  1.00
938, 10753,  7807.53271, -15067.85742, -33941.00,  0.17391,  0.125,  0.76471,  0.76471,  0.76471,  1.00
939, 10752,  3452.74976, -16615.54688, -33941.00,  0.21739,  0.125,  0.76471,  0.76471,  0.76471,  1.00
940, 10776,  1726.37488, -8307.77344, -33941.00,  0.21739,  0.0625,  0.87843,  0.87843,  0.87843,  1.00
941, 10777,  3903.76636, -7533.92871, -33941.00,  0.17391,  0.0625,  0.87843,  0.87843,  0.87843,  1.00
942, 10753,  7807.53271, -15067.85742, -33941.00,  0.17391,  0.125,  0.76471,  0.76471,  0.76471,  1.00
943, 10778,  5791.6333, -6201.32666, -33941.00,  0.13043,  0.0625,  0.87843,  0.87843,  0.87843,  1.00
944, 10754,  11583.2666, -12402.65332, -33941.00,  0.13043,  0.125,  0.76471,  0.76471,  0.76471,  1.00
945, 10753,  7807.53271, -15067.85742, -33941.00,  0.17391,  0.125,  0.76471,  0.76471,  0.76471,  1.00
946, 10777,  3903.76636, -7533.92871, -33941.00,  0.17391,  0.0625,  0.87843,  0.87843,  0.87843,  1.00
947, 10778,  5791.6333, -6201.32666, -33941.00,  0.13043,  0.0625,  0.87843,  0.87843,  0.87843,  1.00
948, 10754,  11583.2666, -12402.65332, -33941.00,  0.13043,  0.125,  0.76471,  0.76471,  0.76471,  1.00
949, 10779,  7249.96338, -4408.79785, -33941.00,  0.08696,  0.0625,  0.87843,  0.87843,  0.87843,  1.00
950, 10755,  14499.92676, -8817.5957, -33941.00,  0.08696,  0.125,  0.76471,  0.76471,  0.76471,  1.00
951, 10754,  11583.2666, -12402.65332, -33941.00,  0.13043,  0.125,  0.76471,  0.76471,  0.76471,  1.00
952, 10778,  5791.6333, -6201.32666, -33941.00,  0.13043,  0.0625,  0.87843,  0.87843,  0.87843,  1.00
953, 10779,  7249.96338, -4408.79785, -33941.00,  0.08696,  0.0625,  0.87843,  0.87843,  0.87843,  1.00
954, 10755,  14499.92676, -8817.5957, -33941.00,  0.08696,  0.125,  0.76471,  0.76471,  0.76471,  1.00
955, 10780,  8170.59424, -2289.29126, -33941.00,  0.04348,  0.0625,  0.87843,  0.87843,  0.87843,  1.00
956, 10756,  16341.18848, -4578.58252, -33941.00,  0.04348,  0.125,  0.76471,  0.76471,  0.76471,  1.00
957, 10755,  14499.92676, -8817.5957, -33941.00,  0.08696,  0.125,  0.76471,  0.76471,  0.76471,  1.00
958, 10779,  7249.96338, -4408.79785, -33941.00,  0.08696,  0.0625,  0.87843,  0.87843,  0.87843,  1.00
959, 10780,  8170.59424, -2289.29126, -33941.00,  0.04348,  0.0625,  0.87843,  0.87843,  0.87843,  1.00
960, 10756,  16341.18848, -4578.58252, -33941.00,  0.04348,  0.125,  0.76471,  0.76471,  0.76471,  1.00
961, 10781,  8485.25,  0.00148, -33941.00,  0.00,  0.0625,  0.87843,  0.87843,  0.87843,  1.00
962, 10757,  16970.50,  0.00297, -33941.00,  0.00,  0.125,  0.76471,  0.76471,  0.76471,  1.00
963, 10756,  16341.18848, -4578.58252, -33941.00,  0.04348,  0.125,  0.76471,  0.76471,  0.76471,  1.00
964, 10780,  8170.59424, -2289.29126, -33941.00,  0.04348,  0.0625,  0.87843,  0.87843,  0.87843,  1.00
965, 10781,  8485.25,  0.00148, -33941.00,  0.00,  0.0625,  0.87843,  0.87843,  0.87843,  1.00
966, 10758,  8485.25,  0.00, -33941.00,  1.00,  0.0625,  0.87843,  0.87843,  0.87843,  1.00
967, 10783,  4085.29688,  1144.64661, -33941.00,  0.95652,  0.03125,  0.93725,  0.93725,  0.93725,  1.00
968, 10759,  8170.59375,  2289.29321, -33941.00,  0.95652,  0.0625,  0.87843,  0.87843,  0.87843,  1.00
969, 10758,  8485.25,  0.00, -33941.00,  1.00,  0.0625,  0.87843,  0.87843,  0.87843,  1.00
970, 10782,  4242.625,  0.00, -33941.00,  1.00,  0.03125,  0.93725,  0.93725,  0.93725,  1.00
971, 10783,  4085.29688,  1144.64661, -33941.00,  0.95652,  0.03125,  0.93725,  0.93725,  0.93725,  1.00
972, 10759,  8170.59375,  2289.29321, -33941.00,  0.95652,  0.0625,  0.87843,  0.87843,  0.87843,  1.00
973, 10784,  3624.9812,  2204.3999, -33941.00,  0.91304,  0.03125,  0.93725,  0.93725,  0.93725,  1.00
974, 10760,  7249.9624,  4408.7998, -33941.00,  0.91304,  0.0625,  0.87843,  0.87843,  0.87843,  1.00
975, 10759,  8170.59375,  2289.29321, -33941.00,  0.95652,  0.0625,  0.87843,  0.87843,  0.87843,  1.00
976, 10783,  4085.29688,  1144.64661, -33941.00,  0.95652,  0.03125,  0.93725,  0.93725,  0.93725,  1.00
977, 10784,  3624.9812,  2204.3999, -33941.00,  0.91304,  0.03125,  0.93725,  0.93725,  0.93725,  1.00
978, 10760,  7249.9624,  4408.7998, -33941.00,  0.91304,  0.0625,  0.87843,  0.87843,  0.87843,  1.00
979, 10785,  2895.81689,  3100.66309, -33941.00,  0.86957,  0.03125,  0.93725,  0.93725,  0.93725,  1.00
980, 10761,  5791.63379,  6201.32617, -33941.00,  0.86957,  0.0625,  0.87843,  0.87843,  0.87843,  1.00
981, 10760,  7249.9624,  4408.7998, -33941.00,  0.91304,  0.0625,  0.87843,  0.87843,  0.87843,  1.00
982, 10784,  3624.9812,  2204.3999, -33941.00,  0.91304,  0.03125,  0.93725,  0.93725,  0.93725,  1.00
983, 10785,  2895.81689,  3100.66309, -33941.00,  0.86957,  0.03125,  0.93725,  0.93725,  0.93725,  1.00
984, 10761,  5791.63379,  6201.32617, -33941.00,  0.86957,  0.0625,  0.87843,  0.87843,  0.87843,  1.00
985, 10786,  1951.8833,  3766.96411, -33941.00,  0.82609,  0.03125,  0.93725,  0.93725,  0.93725,  1.00
986, 10762,  3903.7666,  7533.92822, -33941.00,  0.82609,  0.0625,  0.87843,  0.87843,  0.87843,  1.00
987, 10761,  5791.63379,  6201.32617, -33941.00,  0.86957,  0.0625,  0.87843,  0.87843,  0.87843,  1.00
988, 10785,  2895.81689,  3100.66309, -33941.00,  0.86957,  0.03125,  0.93725,  0.93725,  0.93725,  1.00
989, 10786,  1951.8833,  3766.96411, -33941.00,  0.82609,  0.03125,  0.93725,  0.93725,  0.93725,  1.00
990, 10762,  3903.7666,  7533.92822, -33941.00,  0.82609,  0.0625,  0.87843,  0.87843,  0.87843,  1.00
991, 10787,  863.18768,  4153.88672, -33941.00,  0.78261,  0.03125,  0.93725,  0.93725,  0.93725,  1.00
992, 10763,  1726.37537,  8307.77344, -33941.00,  0.78261,  0.0625,  0.87843,  0.87843,  0.87843,  1.00
993, 10762,  3903.7666,  7533.92822, -33941.00,  0.82609,  0.0625,  0.87843,  0.87843,  0.87843,  1.00
994, 10786,  1951.8833,  3766.96411, -33941.00,  0.82609,  0.03125,  0.93725,  0.93725,  0.93725,  1.00
995, 10787,  863.18768,  4153.88672, -33941.00,  0.78261,  0.03125,  0.93725,  0.93725,  0.93725,  1.00
996, 10763,  1726.37537,  8307.77344, -33941.00,  0.78261,  0.0625,  0.87843,  0.87843,  0.87843,  1.00
997, 10788, -289.5271,  4232.73438, -33941.00,  0.73913,  0.03125,  0.93725,  0.93725,  0.93725,  1.00
998, 10764, -579.0542,  8465.46875, -33941.00,  0.73913,  0.0625,  0.87843,  0.87843,  0.87843,  1.00
999, 10763,  1726.37537,  8307.77344, -33941.00,  0.78261,  0.0625,  0.87843,  0.87843,  0.87843,  1.00
1000, 10787,  863.18768,  4153.88672, -33941.00,  0.78261,  0.03125,  0.93725,  0.93725,  0.93725,  1.00
1001, 10788, -289.5271,  4232.73438, -33941.00,  0.73913,  0.03125,  0.93725,  0.93725,  0.93725,  1.00
1002, 10764, -579.0542,  8465.46875, -33941.00,  0.73913,  0.0625,  0.87843,  0.87843,  0.87843,  1.00
1003, 10789, -1420.76843,  3997.65967, -33941.00,  0.69565,  0.03125,  0.93725,  0.93725,  0.93725,  1.00
1004, 10765, -2841.53687,  7995.31934, -33941.00,  0.69565,  0.0625,  0.87843,  0.87843,  0.87843,  1.00
1005, 10764, -579.0542,  8465.46875, -33941.00,  0.73913,  0.0625,  0.87843,  0.87843,  0.87843,  1.00
1006, 10788, -289.5271,  4232.73438, -33941.00,  0.73913,  0.03125,  0.93725,  0.93725,  0.93725,  1.00
1007, 10789, -1420.76843,  3997.65967, -33941.00,  0.69565,  0.03125,  0.93725,  0.93725,  0.93725,  1.00
1008, 10765, -2841.53687,  7995.31934, -33941.00,  0.69565,  0.0625,  0.87843,  0.87843,  0.87843,  1.00
1009, 10790, -2446.63843,  3466.09668, -33941.00,  0.65217,  0.03125,  0.93725,  0.93725,  0.93725,  1.00
1010, 10766, -4893.27686,  6932.19336, -33941.00,  0.65217,  0.0625,  0.87843,  0.87843,  0.87843,  1.00
1011, 10765, -2841.53687,  7995.31934, -33941.00,  0.69565,  0.0625,  0.87843,  0.87843,  0.87843,  1.00
1012, 10789, -1420.76843,  3997.65967, -33941.00,  0.69565,  0.03125,  0.93725,  0.93725,  0.93725,  1.00
1013, 10790, -2446.63843,  3466.09668, -33941.00,  0.65217,  0.03125,  0.93725,  0.93725,  0.93725,  1.00
1014, 10766, -4893.27686,  6932.19336, -33941.00,  0.65217,  0.0625,  0.87843,  0.87843,  0.87843,  1.00
1015, 10791, -3291.05225,  2677.46948, -33941.00,  0.6087,  0.03125,  0.93725,  0.93725,  0.93725,  1.00
1016, 10767, -6582.10449,  5354.93896, -33941.00,  0.6087,  0.0625,  0.87843,  0.87843,  0.87843,  1.00
1017, 10766, -4893.27686,  6932.19336, -33941.00,  0.65217,  0.0625,  0.87843,  0.87843,  0.87843,  1.00
1018, 10790, -2446.63843,  3466.09668, -33941.00,  0.65217,  0.03125,  0.93725,  0.93725,  0.93725,  1.00
1019, 10791, -3291.05225,  2677.46948, -33941.00,  0.6087,  0.03125,  0.93725,  0.93725,  0.93725,  1.00
1020, 10767, -6582.10449,  5354.93896, -33941.00,  0.6087,  0.0625,  0.87843,  0.87843,  0.87843,  1.00
1021, 10792, -3891.38354,  1690.2666, -33941.00,  0.56522,  0.03125,  0.93725,  0.93725,  0.93725,  1.00
1022, 10768, -7782.76709,  3380.5332, -33941.00,  0.56522,  0.0625,  0.87843,  0.87843,  0.87843,  1.00
1023, 10767, -6582.10449,  5354.93896, -33941.00,  0.6087,  0.0625,  0.87843,  0.87843,  0.87843,  1.00
1024, 10791, -3291.05225,  2677.46948, -33941.00,  0.6087,  0.03125,  0.93725,  0.93725,  0.93725,  1.00
1025, 10792, -3891.38354,  1690.2666, -33941.00,  0.56522,  0.03125,  0.93725,  0.93725,  0.93725,  1.00
1026, 10768, -7782.76709,  3380.5332, -33941.00,  0.56522,  0.0625,  0.87843,  0.87843,  0.87843,  1.00
1027, 10793, -4203.10889,  577.70355, -33941.00,  0.52174,  0.03125,  0.93725,  0.93725,  0.93725,  1.00
1028, 10769, -8406.21777,  1155.4071, -33941.00,  0.52174,  0.0625,  0.87843,  0.87843,  0.87843,  1.00
1029, 10768, -7782.76709,  3380.5332, -33941.00,  0.56522,  0.0625,  0.87843,  0.87843,  0.87843,  1.00
1030, 10792, -3891.38354,  1690.2666, -33941.00,  0.56522,  0.03125,  0.93725,  0.93725,  0.93725,  1.00
1031, 10793, -4203.10889,  577.70355, -33941.00,  0.52174,  0.03125,  0.93725,  0.93725,  0.93725,  1.00
1032, 10769, -8406.21777,  1155.4071, -33941.00,  0.52174,  0.0625,  0.87843,  0.87843,  0.87843,  1.00
1033, 10794, -4203.10889, -577.70428, -33941.00,  0.47826,  0.03125,  0.93725,  0.93725,  0.93725,  1.00
1034, 10770, -8406.21777, -1155.40857, -33941.00,  0.47826,  0.0625,  0.87843,  0.87843,  0.87843,  1.00
1035, 10769, -8406.21777,  1155.4071, -33941.00,  0.52174,  0.0625,  0.87843,  0.87843,  0.87843,  1.00
1036, 10793, -4203.10889,  577.70355, -33941.00,  0.52174,  0.03125,  0.93725,  0.93725,  0.93725,  1.00
1037, 10794, -4203.10889, -577.70428, -33941.00,  0.47826,  0.03125,  0.93725,  0.93725,  0.93725,  1.00
1038, 10770, -8406.21777, -1155.40857, -33941.00,  0.47826,  0.0625,  0.87843,  0.87843,  0.87843,  1.00
1039, 10795, -3891.38354, -1690.26636, -33941.00,  0.43478,  0.03125,  0.93725,  0.93725,  0.93725,  1.00
1040, 10771, -7782.76709, -3380.53271, -33941.00,  0.43478,  0.0625,  0.87843,  0.87843,  0.87843,  1.00
1041, 10770, -8406.21777, -1155.40857, -33941.00,  0.47826,  0.0625,  0.87843,  0.87843,  0.87843,  1.00
1042, 10794, -4203.10889, -577.70428, -33941.00,  0.47826,  0.03125,  0.93725,  0.93725,  0.93725,  1.00
1043, 10795, -3891.38354, -1690.26636, -33941.00,  0.43478,  0.03125,  0.93725,  0.93725,  0.93725,  1.00
1044, 10771, -7782.76709, -3380.53271, -33941.00,  0.43478,  0.0625,  0.87843,  0.87843,  0.87843,  1.00
1045, 10796, -3291.05225, -2677.46924, -33941.00,  0.3913,  0.03125,  0.93725,  0.93725,  0.93725,  1.00
1046, 10772, -6582.10449, -5354.93848, -33941.00,  0.3913,  0.0625,  0.87843,  0.87843,  0.87843,  1.00
1047, 10771, -7782.76709, -3380.53271, -33941.00,  0.43478,  0.0625,  0.87843,  0.87843,  0.87843,  1.00
1048, 10795, -3891.38354, -1690.26636, -33941.00,  0.43478,  0.03125,  0.93725,  0.93725,  0.93725,  1.00
1049, 10796, -3291.05225, -2677.46924, -33941.00,  0.3913,  0.03125,  0.93725,  0.93725,  0.93725,  1.00
1050, 10772, -6582.10449, -5354.93848, -33941.00,  0.3913,  0.0625,  0.87843,  0.87843,  0.87843,  1.00
1051, 10797, -2446.6377, -3466.09741, -33941.00,  0.34783,  0.03125,  0.93725,  0.93725,  0.93725,  1.00
1052, 10773, -4893.27539, -6932.19482, -33941.00,  0.34783,  0.0625,  0.87843,  0.87843,  0.87843,  1.00
1053, 10772, -6582.10449, -5354.93848, -33941.00,  0.3913,  0.0625,  0.87843,  0.87843,  0.87843,  1.00
1054, 10796, -3291.05225, -2677.46924, -33941.00,  0.3913,  0.03125,  0.93725,  0.93725,  0.93725,  1.00
1055, 10797, -2446.6377, -3466.09741, -33941.00,  0.34783,  0.03125,  0.93725,  0.93725,  0.93725,  1.00
1056, 10773, -4893.27539, -6932.19482, -33941.00,  0.34783,  0.0625,  0.87843,  0.87843,  0.87843,  1.00
1057, 10798, -1420.76831, -3997.65967, -33941.00,  0.30435,  0.03125,  0.93725,  0.93725,  0.93725,  1.00
1058, 10774, -2841.53662, -7995.31934, -33941.00,  0.30435,  0.0625,  0.87843,  0.87843,  0.87843,  1.00
1059, 10773, -4893.27539, -6932.19482, -33941.00,  0.34783,  0.0625,  0.87843,  0.87843,  0.87843,  1.00
1060, 10797, -2446.6377, -3466.09741, -33941.00,  0.34783,  0.03125,  0.93725,  0.93725,  0.93725,  1.00
1061, 10798, -1420.76831, -3997.65967, -33941.00,  0.30435,  0.03125,  0.93725,  0.93725,  0.93725,  1.00
1062, 10774, -2841.53662, -7995.31934, -33941.00,  0.30435,  0.0625,  0.87843,  0.87843,  0.87843,  1.00
1063, 10799, -289.52686, -4232.73438, -33941.00,  0.26087,  0.03125,  0.93725,  0.93725,  0.93725,  1.00
1064, 10775, -579.05371, -8465.46875, -33941.00,  0.26087,  0.0625,  0.87843,  0.87843,  0.87843,  1.00
1065, 10774, -2841.53662, -7995.31934, -33941.00,  0.30435,  0.0625,  0.87843,  0.87843,  0.87843,  1.00
1066, 10798, -1420.76831, -3997.65967, -33941.00,  0.30435,  0.03125,  0.93725,  0.93725,  0.93725,  1.00
1067, 10799, -289.52686, -4232.73438, -33941.00,  0.26087,  0.03125,  0.93725,  0.93725,  0.93725,  1.00
1068, 10775, -579.05371, -8465.46875, -33941.00,  0.26087,  0.0625,  0.87843,  0.87843,  0.87843,  1.00
1069, 10800,  863.18744, -4153.88672, -33941.00,  0.21739,  0.03125,  0.93725,  0.93725,  0.93725,  1.00
1070, 10776,  1726.37488, -8307.77344, -33941.00,  0.21739,  0.0625,  0.87843,  0.87843,  0.87843,  1.00
1071, 10775, -579.05371, -8465.46875, -33941.00,  0.26087,  0.0625,  0.87843,  0.87843,  0.87843,  1.00
1072, 10799, -289.52686, -4232.73438, -33941.00,  0.26087,  0.03125,  0.93725,  0.93725,  0.93725,  1.00
1073, 10800,  863.18744, -4153.88672, -33941.00,  0.21739,  0.03125,  0.93725,  0.93725,  0.93725,  1.00
1074, 10776,  1726.37488, -8307.77344, -33941.00,  0.21739,  0.0625,  0.87843,  0.87843,  0.87843,  1.00
1075, 10801,  1951.88318, -3766.96436, -33941.00,  0.17391,  0.03125,  0.93725,  0.93725,  0.93725,  1.00
1076, 10777,  3903.76636, -7533.92871, -33941.00,  0.17391,  0.0625,  0.87843,  0.87843,  0.87843,  1.00
1077, 10776,  1726.37488, -8307.77344, -33941.00,  0.21739,  0.0625,  0.87843,  0.87843,  0.87843,  1.00
1078, 10800,  863.18744, -4153.88672, -33941.00,  0.21739,  0.03125,  0.93725,  0.93725,  0.93725,  1.00
1079, 10801,  1951.88318, -3766.96436, -33941.00,  0.17391,  0.03125,  0.93725,  0.93725,  0.93725,  1.00
1080, 10777,  3903.76636, -7533.92871, -33941.00,  0.17391,  0.0625,  0.87843,  0.87843,  0.87843,  1.00
1081, 10802,  2895.81665, -3100.66333, -33941.00,  0.13043,  0.03125,  0.93725,  0.93725,  0.93725,  1.00
1082, 10778,  5791.6333, -6201.32666, -33941.00,  0.13043,  0.0625,  0.87843,  0.87843,  0.87843,  1.00
1083, 10777,  3903.76636, -7533.92871, -33941.00,  0.17391,  0.0625,  0.87843,  0.87843,  0.87843,  1.00
1084, 10801,  1951.88318, -3766.96436, -33941.00,  0.17391,  0.03125,  0.93725,  0.93725,  0.93725,  1.00
1085, 10802,  2895.81665, -3100.66333, -33941.00,  0.13043,  0.03125,  0.93725,  0.93725,  0.93725,  1.00
1086, 10778,  5791.6333, -6201.32666, -33941.00,  0.13043,  0.0625,  0.87843,  0.87843,  0.87843,  1.00
1087, 10803,  3624.98169, -2204.39893, -33941.00,  0.08696,  0.03125,  0.93725,  0.93725,  0.93725,  1.00
1088, 10779,  7249.96338, -4408.79785, -33941.00,  0.08696,  0.0625,  0.87843,  0.87843,  0.87843,  1.00
1089, 10778,  5791.6333, -6201.32666, -33941.00,  0.13043,  0.0625,  0.87843,  0.87843,  0.87843,  1.00
1090, 10802,  2895.81665, -3100.66333, -33941.00,  0.13043,  0.03125,  0.93725,  0.93725,  0.93725,  1.00
1091, 10803,  3624.98169, -2204.39893, -33941.00,  0.08696,  0.03125,  0.93725,  0.93725,  0.93725,  1.00
1092, 10779,  7249.96338, -4408.79785, -33941.00,  0.08696,  0.0625,  0.87843,  0.87843,  0.87843,  1.00
1093, 10804,  4085.29712, -1144.64563, -33941.00,  0.04348,  0.03125,  0.93725,  0.93725,  0.93725,  1.00
1094, 10780,  8170.59424, -2289.29126, -33941.00,  0.04348,  0.0625,  0.87843,  0.87843,  0.87843,  1.00
1095, 10779,  7249.96338, -4408.79785, -33941.00,  0.08696,  0.0625,  0.87843,  0.87843,  0.87843,  1.00
1096, 10803,  3624.98169, -2204.39893, -33941.00,  0.08696,  0.03125,  0.93725,  0.93725,  0.93725,  1.00
1097, 10804,  4085.29712, -1144.64563, -33941.00,  0.04348,  0.03125,  0.93725,  0.93725,  0.93725,  1.00
1098, 10780,  8170.59424, -2289.29126, -33941.00,  0.04348,  0.0625,  0.87843,  0.87843,  0.87843,  1.00
1099, 10805,  4242.625,  0.00074, -33941.00,  0.00,  0.03125,  0.93725,  0.93725,  0.93725,  1.00
1100, 10781,  8485.25,  0.00148, -33941.00,  0.00,  0.0625,  0.87843,  0.87843,  0.87843,  1.00
1101, 10780,  8170.59424, -2289.29126, -33941.00,  0.04348,  0.0625,  0.87843,  0.87843,  0.87843,  1.00
1102, 10804,  4085.29712, -1144.64563, -33941.00,  0.04348,  0.03125,  0.93725,  0.93725,  0.93725,  1.00
1103, 10805,  4242.625,  0.00074, -33941.00,  0.00,  0.03125,  0.93725,  0.93725,  0.93725,  1.00
1104, 10782,  4242.625,  0.00, -33941.00,  1.00,  0.03125,  0.93725,  0.93725,  0.93725,  1.00
1105, 10807,  2042.64844,  572.3233, -33941.00,  0.95652,  0.01563,  0.96863,  0.96863,  0.96863,  1.00
1106, 10783,  4085.29688,  1144.64661, -33941.00,  0.95652,  0.03125,  0.93725,  0.93725,  0.93725,  1.00
1107, 10782,  4242.625,  0.00, -33941.00,  1.00,  0.03125,  0.93725,  0.93725,  0.93725,  1.00
1108, 10806,  2121.3125,  0.00, -33941.00,  1.00,  0.01563,  0.96863,  0.96863,  0.96863,  1.00
1109, 10807,  2042.64844,  572.3233, -33941.00,  0.95652,  0.01563,  0.96863,  0.96863,  0.96863,  1.00
1110, 10783,  4085.29688,  1144.64661, -33941.00,  0.95652,  0.03125,  0.93725,  0.93725,  0.93725,  1.00
1111, 10808,  1812.4906,  1102.19995, -33941.00,  0.91304,  0.01563,  0.96863,  0.96863,  0.96863,  1.00
1112, 10784,  3624.9812,  2204.3999, -33941.00,  0.91304,  0.03125,  0.93725,  0.93725,  0.93725,  1.00
1113, 10783,  4085.29688,  1144.64661, -33941.00,  0.95652,  0.03125,  0.93725,  0.93725,  0.93725,  1.00
1114, 10807,  2042.64844,  572.3233, -33941.00,  0.95652,  0.01563,  0.96863,  0.96863,  0.96863,  1.00
1115, 10808,  1812.4906,  1102.19995, -33941.00,  0.91304,  0.01563,  0.96863,  0.96863,  0.96863,  1.00
1116, 10784,  3624.9812,  2204.3999, -33941.00,  0.91304,  0.03125,  0.93725,  0.93725,  0.93725,  1.00
1117, 10809,  1447.90845,  1550.33154, -33941.00,  0.86957,  0.01563,  0.96863,  0.96863,  0.96863,  1.00
1118, 10785,  2895.81689,  3100.66309, -33941.00,  0.86957,  0.03125,  0.93725,  0.93725,  0.93725,  1.00
1119, 10784,  3624.9812,  2204.3999, -33941.00,  0.91304,  0.03125,  0.93725,  0.93725,  0.93725,  1.00
1120, 10808,  1812.4906,  1102.19995, -33941.00,  0.91304,  0.01563,  0.96863,  0.96863,  0.96863,  1.00
1121, 10809,  1447.90845,  1550.33154, -33941.00,  0.86957,  0.01563,  0.96863,  0.96863,  0.96863,  1.00
1122, 10785,  2895.81689,  3100.66309, -33941.00,  0.86957,  0.03125,  0.93725,  0.93725,  0.93725,  1.00
1123, 10810,  975.94165,  1883.48206, -33941.00,  0.82609,  0.01563,  0.96863,  0.96863,  0.96863,  1.00
1124, 10786,  1951.8833,  3766.96411, -33941.00,  0.82609,  0.03125,  0.93725,  0.93725,  0.93725,  1.00
1125, 10785,  2895.81689,  3100.66309, -33941.00,  0.86957,  0.03125,  0.93725,  0.93725,  0.93725,  1.00
1126, 10809,  1447.90845,  1550.33154, -33941.00,  0.86957,  0.01563,  0.96863,  0.96863,  0.96863,  1.00
1127, 10810,  975.94165,  1883.48206, -33941.00,  0.82609,  0.01563,  0.96863,  0.96863,  0.96863,  1.00
1128, 10786,  1951.8833,  3766.96411, -33941.00,  0.82609,  0.03125,  0.93725,  0.93725,  0.93725,  1.00
1129, 10811,  431.59384,  2076.94336, -33941.00,  0.78261,  0.01563,  0.96863,  0.96863,  0.96863,  1.00
1130, 10787,  863.18768,  4153.88672, -33941.00,  0.78261,  0.03125,  0.93725,  0.93725,  0.93725,  1.00
1131, 10786,  1951.8833,  3766.96411, -33941.00,  0.82609,  0.03125,  0.93725,  0.93725,  0.93725,  1.00
1132, 10810,  975.94165,  1883.48206, -33941.00,  0.82609,  0.01563,  0.96863,  0.96863,  0.96863,  1.00
1133, 10811,  431.59384,  2076.94336, -33941.00,  0.78261,  0.01563,  0.96863,  0.96863,  0.96863,  1.00
1134, 10787,  863.18768,  4153.88672, -33941.00,  0.78261,  0.03125,  0.93725,  0.93725,  0.93725,  1.00
1135, 10812, -144.76355,  2116.36719, -33941.00,  0.73913,  0.01563,  0.96863,  0.96863,  0.96863,  1.00
1136, 10788, -289.5271,  4232.73438, -33941.00,  0.73913,  0.03125,  0.93725,  0.93725,  0.93725,  1.00
1137, 10787,  863.18768,  4153.88672, -33941.00,  0.78261,  0.03125,  0.93725,  0.93725,  0.93725,  1.00
1138, 10811,  431.59384,  2076.94336, -33941.00,  0.78261,  0.01563,  0.96863,  0.96863,  0.96863,  1.00
1139, 10812, -144.76355,  2116.36719, -33941.00,  0.73913,  0.01563,  0.96863,  0.96863,  0.96863,  1.00
1140, 10788, -289.5271,  4232.73438, -33941.00,  0.73913,  0.03125,  0.93725,  0.93725,  0.93725,  1.00
1141, 10813, -710.38422,  1998.82983, -33941.00,  0.69565,  0.01563,  0.96863,  0.96863,  0.96863,  1.00
1142, 10789, -1420.76843,  3997.65967, -33941.00,  0.69565,  0.03125,  0.93725,  0.93725,  0.93725,  1.00
1143, 10788, -289.5271,  4232.73438, -33941.00,  0.73913,  0.03125,  0.93725,  0.93725,  0.93725,  1.00
1144, 10812, -144.76355,  2116.36719, -33941.00,  0.73913,  0.01563,  0.96863,  0.96863,  0.96863,  1.00
1145, 10813, -710.38422,  1998.82983, -33941.00,  0.69565,  0.01563,  0.96863,  0.96863,  0.96863,  1.00
